progeny,Replicate,Date,HT,DIA
Y58,2,7.25,168,9.13
Y58,3,7.25,156,5.95
Y58,4,7.25,132,6.85
Y58,5,7.25,123,5.42
Y205,1,7.25,123,6.51
Y205,2,7.25,122,6.31
Y205,3,7.25,153,7.23
Y205,4,7.25,161,7.5
Y205,5,7.25,126,
Y70,1,7.25,,
Y70,2,7.25,111,11.91
Y70,3,7.25,49,6.93
Y70,4,7.25,112,7.79
Y70,5,7.25,114,5.24
Y63,1,7.25,57,7.89
Y63,2,7.25,163,10.23
Y63,3,7.25,725,10.31
Y63,4,7.25,140,6.77
Y63,5,7.25,204,11.94
Y67,1,7.25,,
Y67,2,7.25,,
Y67,3,7.25,,
Y67,4,7.25,,
Y67,5,7.25,,
Y190,1,7.25,164,7.69
Y190,2,7.25,143,7.69
Y190,3,7.25,191,11.98
Y190,4,7.25,,
Y190,5,7.25,172,9.61
Y136,1,7.25,,
Y136,2,7.25,90,3.51
Y136,3,7.25,113,8.07
Y136,4,7.25,,
Y136,5,7.25,,
Y109,1,8.01,83,11.13
Y109,2,8.01,139,13.15
Y109,3,8.01,165,13.29
Y109,4,8.01,166,12.09
Y109,5,8.01,196,14.16
Y113,1,8.01,224,4.92
Y113,2,8.01,131,9.7
Y113,3,8.01,66,4.83
Y113,4,8.01,167,9.46
Y113,5,8.01,115,8.76
Y103,1,8.01,141,7.32
Y103,2,8.01,53,4.91
Y103,3,8.01,69,6.7
Y103,4,8.01,157,8.94
Y103,5,8.01,158,7.74
Y191,1,8.01,49,6.02
Y191,2,8.01,213,12.57
Y191,3,8.01,228,11.99
Y191,4,8.01,177,10
Y191,5,8.01,195,9.66
Y16,1,8.01,104,7.9
Y16,2,8.01,90,7.53
Y16,3,8.01,209,11.61
Y16,4,8.01,162,8.48
Y16,5,8.01,154,8.52
Y201,1,8.01,166,11.91
Y201,2,8.01,164,11.45
Y201,3,8.01,75,6.26
Y201,4,8.01,187,12.44
Y201,5,8.01,177,10.95
Y140,1,8.01,130,7.99
Y140,2,8.01,139,8.82
Y140,3,8.01,123,9.92
Y140,4,8.01,119,9.32
Y140,5,8.01,39,4.4
Y142,1,8.01,145,9.52
Y142,2,8.01,92,8.38
Y142,3,8.01,142,8.41
Y142,4,8.01,158,8.99
Y142,5,8.01,106,7.95
Y125,1,8.01,164,11.52
Y125,2,8.01,162,9.98
Y125,3,8.01,151,10.07
Y125,4,8.01,139,9.45
Y125,5,8.01,125,10.58
Y86,1,8.01,46,5.04
Y86,2,8.01,91,7.69
Y86,3,8.01,172,11.57
Y86,4,8.01,116,7.65
Y86,5,8.01,77,6.82
Y134,1,8.01,95,8.15
Y134,2,8.01,118,11.68
Y134,3,8.01,200,11.08
Y134,4,8.01,152,9.09
Y134,5,8.01,140,8.96
Y25,1,8.01,113,8.53
Y25,2,8.01,201,15.62
Y25,3,8.01,143,9.73
Y25,4,8.01,137,11.57
Y25,5,8.01,57,5.29
Y32,1,8.01,115,7.79
Y32,2,8.01,72,7.38
Y32,3,8.01,33,4.23
Y32,4,8.01,123,9.53
Y32,5,8.01,34,5.36
Y81,1,8.01,59,5.76
Y81,2,8.01,123,8.22
Y81,3,8.01,68,7.52
Y81,4,8.01,106,11.17
Y81,5,8.01,86,8.22
Y106,1,8.01,56,5.96
Y106,2,8.01,78,7.31
Y106,3,8.01,162,9.75
Y106,4,8.01,198,10.8
Y106,5,8.01,128,7.91
Y80,1,8.01,130,8.52
Y80,2,8.01,163,8.08
Y80,3,8.01,172,9.81
Y80,4,8.01,134,7.85
Y80,5,8.01,173,10.97
Y116,1,8.01,161,8.89
Y116,2,8.01,174,11.26
Y116,3,8.01,205,11.69
Y116,4,8.01,142,7.93
Y116,5,8.01,59,6.5
Y15,1,8.01,130,9.81
Y15,2,8.01,154,9.73
Y15,3,8.01,193,12.42
Y15,4,8.01,123,7.7
Y15,5,8.01,177,10.81
Y29,1,8.01,50,5.89
Y29,2,8.01,127,8.15
Y29,3,8.01,182,11.9
Y29,4,8.01,103,6.76
Y29,5,8.01,149,8.12
Y171,1,8.01,168,10.97
Y171,2,8.01,95,6.09
Y171,3,8.01,143,7.66
Y171,4,8.01,132,9.59
Y171,5,8.01,88,6.73
Y155,1,8.01,84,5.95
Y155,2,8.01,90,6.96
Y155,3,8.01,186,10.68
Y155,4,8.01,167,8.92
Y155,5,8.01,184,11.42
Y71,1,8.01,148,7.72
Y71,2,8.01,91,5.64
Y71,3,8.01,139,10.56
Y71,4,8.01,66,4.98
Y71,5,8.01,160,11.13
Y98,1,8.01,147,9.93
Y98,2,8.01,124,9.48
Y98,3,8.01,68,5.8
Y98,4,8.01,222,12.71
Y98,5,8.01,96,6.61
Y31,1,8.01,231,11.32
Y31,2,8.01,121,7.88
Y31,3,8.01,125,7.47
Y31,4,8.01,181,9.35
Y31,5,8.01,116,7.13
Y89,1,8.01,188,11.12
Y89,2,8.01,160,8.03
Y89,3,8.01,238,11.37
Y89,4,8.01,156,10.81
Y89,5,8.01,183,12.01
Y158,1,8.01,143,10.98
Y158,2,8.01,184,13.98
Y158,3,8.01,203,11.43
Y158,4,8.01,49,5.96
Y158,5,8.01,39,5.88
Y55,1,8.01,132,7.7
Y55,2,8.01,97,7
Y55,3,8.01,131,7.65
Y55,4,8.01,135,6.9
Y55,5,8.01,96,6.26
Y166,1,8.01,202,11.71
Y166,2,8.01,137,9.84
Y166,3,8.01,192,11.22
Y166,4,8.01,181,10.92
Y166,5,8.01,83,6.87
Y78,1,8.01,176,13.86
Y78,2,8.01,155,12.64
Y78,3,8.01,117,8.95
Y78,4,8.01,114,11.24
Y78,5,8.01,136,8.49
Y186,1,8.01,57,6.46
Y186,2,8.01,174,9.29
Y186,3,8.01,202,11.75
Y186,4,8.01,185,9.51
Y186,5,8.01,79,6.26
Y51,1,8.01,87,5.74
Y51,2,8.01,54,4.91
Y51,3,8.01,164,8.87
Y51,4,8.01,53,5.56
Y51,5,8.01,53,4.1
Y121,1,8.01,32,4.63
Y121,2,8.01,49,5.16
Y121,3,8.01,165,11.09
Y121,4,8.01,183,13.08
Y121,5,8.01,106,8.87
Y132,1,8.01,35,6.3
Y132,2,8.01,58,6.76
Y132,3,8.01,84,7.73
Y132,4,8.01,57,5.61
Y132,5,8.01,198,11.5
L103,1,8.01,102,7.22
L103,2,8.01,153,7.85
L103,3,8.01,51,5.22
L103,4,8.01,58,5.56
L103,5,8.01,35,4.8
L79,1,8.01,129,8.86
L79,2,8.01,108,7.71
L79,3,8.01,95,6.28
L79,4,8.01,54,6.96
L79,5,8.01,147,9.18
L114,1,8.01,34,5.68
L114,2,8.01,42,4.88
L114,3,8.01,139,7.92
L114,4,8.01,38,4.19
L114,5,8.01,135,7.9
L96,1,8.01,149,10.57
L96,2,8.01,46,4.99
L96,3,8.01,36,5.34
L96,4,8.01,85,6.65
L96,5,8.01,38,5.84
L197,1,8.01,94,6.08
L197,2,8.01,65,5.23
L197,3,8.01,118,7.19
L197,4,8.01,116,8.69
L197,5,8.01,76,5.87
L48,1,8.01,69,6.83
L48,2,8.01,35,4.56
L48,3,8.01,32,4.56
L48,4,8.01,28,4.79
L48,5,8.01,40,5.22
L115,1,8.01,139,6.24
L115,2,8.01,85,9.37
L115,3,8.01,69,6.35
L115,4,8.01,39,4.72
L115,5,8.01,146,8.85
L73,1,8.01,111,8.82
L73,2,8.01,134,8.08
L73,3,8.01,107,7.7
L73,4,8.01,67,6.29
L73,5,8.01,112,9.68
L69,1,8.01,39,3.97
L69,2,8.01,,
L69,3,8.01,,
L69,4,8.01,,
L69,5,8.01,,
L105,1,8.01,73,5.93
L105,2,8.01,,
L105,3,8.01,,
L105,4,8.01,,
L105,5,8.01,,
L189,1,8.01,137,7.48
L189,2,8.01,,
L189,3,8.01,,
L189,4,8.01,,
L189,5,8.01,,
L94,1,8.01,94,5.94
L94,2,8.01,,
L94,3,8.01,,
L94,4,8.01,,
L94,5,8.01,,
L139,1,8.01,140,8.16
L139,2,8.01,,
L139,3,8.01,,
L139,4,8.01,,
L139,5,8.01,,
L112,1,8.01,55,7.97
L112,2,8.01,,
L112,3,8.01,,
L112,4,8.01,,
L112,5,8.01,,
L17,1,8.01,44,4.76
L17,2,8.01,,
L17,3,8.01,,
L17,4,8.01,,
L17,5,8.01,,
Y26,1,8.01,59,5.34
Y26,2,8.01,137,8.77
Y26,3,8.01,196,10.04
Y26,4,8.01,194,11.27
Y26,5,8.01,104,7.36
Y195,1,8.01,39,4.66
Y195,2,8.01,44,6.1
Y195,3,8.01,128,8.34
Y195,4,8.01,165,11.52
Y195,5,8.01,47,4.92
Y53,1,8.01,176,10.86
Y53,2,8.01,170,10.57
Y53,3,8.01,140,8.94
Y53,4,8.01,90,8.4
Y53,5,8.01,195,10.38
Y39,1,8.01,52,3.91
Y39,2,8.01,99,6.22
Y39,3,8.01,124,7.17
Y39,4,8.01,144,8.63
Y39,5,8.01,122,7.29
Y35,1,8.01,130,9.36
Y35,2,8.01,126,10.74
Y35,3,8.01,132,8.88
Y35,4,8.01,109,7.96
Y35,5,8.01,168,12.35
Y97,1,8.01,89,6.06
Y97,2,8.01,152,7.84
Y97,3,8.01,137,7.15
Y97,4,8.01,121,7.05
Y97,5,8.01,156,7.47
Y143,1,8.01,145,9.63
Y143,2,8.01,134,6.92
Y143,3,8.01,174,8.54
Y143,4,8.01,210,10.91
Y143,5,8.01,160,8.96
Y41,1,8.01,110,7.12
Y41,2,8.01,77,6.83
Y41,3,8.01,44,5.16
Y41,4,8.01,45,4.43
Y41,5,8.01,79,6.88
Y21,1,8.01,109,8.09
Y21,2,8.01,110,8.13
Y21,3,8.01,140,9.12
Y21,4,8.01,51,5.14
Y21,5,8.01,192,10.32
Y62,1,8.01,72,7.49
Y62,2,8.01,132,7.59
Y62,3,8.01,142,8.45
Y62,4,8.01,193,10.91
Y62,5,8.01,216,11.78
Y130,1,8.01,171,9.8
Y130,2,8.01,162,10.34
Y130,3,8.01,143,9.28
Y130,4,8.01,199,13.15
Y130,5,8.01,178,9.8
Y93,1,8.01,98,5.96
Y93,2,8.01,192,8.95
Y93,3,8.01,178,8.13
Y93,4,8.01,88,6.67
Y93,5,8.01,119,6.63
Y168,1,8.01,116,9.52
Y168,2,8.01,100,6.81
Y168,3,8.01,94,7.59
Y168,4,8.01,57,5.14
Y168,5,8.01,46,4.72
Y61,1,8.01,122,8.51
Y61,2,8.01,140,9.2
Y61,3,8.01,95,8.22
Y61,4,8.01,157,10.04
Y61,5,8.01,58,5.21
Y133,1,8.01,84,6.52
Y133,2,8.01,102,7.3
Y133,3,8.01,166,9.71
Y133,4,8.01,128,9.28
Y133,5,8.01,111,6.6
Y117,1,8.01,98,6.08
Y117,2,8.01,121,5.89
Y117,3,8.01,153,9.59
Y117,4,8.01,65,5.29
Y117,5,8.01,176,11.12
Y129,1,8.01,181,10.05
Y129,2,8.01,83,7.12
Y129,3,8.01,154,8.46
Y129,4,8.01,103,6.43
Y129,5,8.01,189,10.54
Y219,1,8.01,75,7.81
Y219,2,8.01,102,6.24
Y219,3,8.01,95,6.41
Y219,4,8.01,84,6.69
Y219,5,8.01,159,10.35
Y216,1,8.01,128,7.53
Y216,2,8.01,96,6.06
Y216,3,8.01,117,7.15
Y216,4,8.01,52,4.55
Y216,5,8.01,96,6.85
Y154,1,8.01,167,10.87
Y154,2,8.01,55,5.79
Y154,3,8.01,108,7.38
Y154,4,8.01,168,9.69
Y154,5,8.01,162,9.54
Y145,1,8.01,135,8.5
Y145,2,8.01,137,9.57
Y145,3,8.01,101,7.33
Y145,4,8.01,218,13.45
Y145,5,8.01,189,10.02
Y124,1,8.01,117,7.76
Y124,2,8.01,104,6.53
Y124,3,8.01,210,11.66
Y124,4,8.01,123,8.15
Y124,5,8.01,165,9.94
Y178,1,8.01,174,13.13
Y178,2,8.01,139,9.97
Y178,3,8.01,198,11.36
Y178,4,8.01,172,7.98
Y178,5,8.01,60,7.62
Y162,1,8.01,80,6.67
Y162,2,8.01,134,9.34
Y162,3,8.01,107,7.33
Y162,4,8.01,203,11.7
Y162,5,8.01,117,6.87
Y210,1,8.01,154,11.85
Y210,2,8.01,125,7.01
Y210,3,8.01,96,5.82
Y210,4,8.01,104,6.88
Y210,5,8.01,91,6.67
Y1,1,8.01,89,7.05
Y1,2,8.01,52,7.67
Y1,3,8.01,162,11.53
Y1,4,8.01,154,7.97
Y1,5,8.01,170,11.31
Y54,1,8.01,208,11.98
Y54,2,8.01,,
Y54,3,8.01,160,10.25
Y54,4,8.01,177,10.43
Y54,5,8.01,203,10.85
Y114,1,8.01,58,6.75
Y114,2,8.01,175,12
Y114,3,8.01,153,8.84
Y114,4,8.01,56,5.55
Y114,5,8.01,48,5.68
Y146,1,8.01,82,6.83
Y146,2,8.01,63,5.4
Y146,3,8.01,182,10.75
Y146,4,8.01,214,10.82
Y146,5,8.01,162,8.75
Y220,1,8.01,140,8.51
Y220,2,8.01,147,10.81
Y220,3,8.01,200,11.73
Y220,4,8.01,181,11.48
Y220,5,8.01,140,10.98
Y174,1,8.01,107,7.72
Y174,2,8.01,183,10.28
Y174,3,8.01,164,10.84
Y174,4,8.01,131,9.95
Y174,5,8.01,192,12.77
Y139,1,8.01,138,9.63
Y139,2,8.01,123,9.15
Y139,3,8.01,226,14.96
Y139,4,8.01,180,8.68
Y139,5,8.01,148,8.87
Y65,1,8.01,116,9.64
Y65,2,8.01,,
Y65,3,8.01,,
Y65,4,8.01,,
Y65,5,8.01,,
Y141,1,8.01,50.8,6.25
Y141,2,8.01,,
Y141,3,8.01,,
Y141,4,8.01,,
Y141,5,8.01,,
Y49,1,8.01,62,5.85
Y49,2,8.01,,
Y49,3,8.01,,
Y49,4,8.01,,
Y49,5,8.01,,
Y66,1,8.01,116,7.44
Y66,2,8.01,,
Y66,3,8.01,,
Y66,4,8.01,,
Y66,5,8.01,,
Y82,1,8.01,165,9.48
Y82,2,8.01,125,8.62
Y82,3,8.01,135,5.49
Y82,4,8.01,139,8.15
Y82,5,8.01,109,6.89
Y90,1,8.01,117,8.6
Y90,2,8.01,93,7.85
Y90,3,8.01,117,8.97
Y90,4,8.01,100,6.44
Y90,5,8.01,113,7.86
Y101,1,8.01,173,11.44
Y101,2,8.01,181,10.99
Y101,3,8.01,124,8.38
Y101,4,8.01,163,12.84
Y101,5,8.01,135,7.24
Y197,1,8.01,83,6.58
Y197,2,8.01,155,11.51
Y197,3,8.01,125,10.96
Y197,4,8.01,156,11.03
Y197,5,8.01,119,8.56
Y173,1,8.01,121,7.86
Y173,2,8.01,152,10.6
Y173,3,8.01,108,7.85
Y173,4,8.01,170,12.09
Y173,5,8.01,127,9.22
Y18,1,8.01,133,7.46
Y18,2,8.01,89,6.39
Y18,3,8.01,126,8.01
Y18,4,8.01,220,10.76
Y18,5,8.01,116,7.06
Y127,1,8.01,58,4.98
Y127,2,8.01,68,5.35
Y127,3,8.01,118,9.19
Y127,4,8.01,114,7.35
Y127,5,8.01,72,5.83
Y180,1,8.01,155,8.96
Y180,2,8.01,110,7.35
Y180,3,8.01,197,10.22
Y180,4,8.01,158,8.64
Y180,5,8.01,142,8.89
Y102,1,8.01,80,6.66
Y102,2,8.01,90,6.09
Y102,3,8.01,129,7.11
Y102,4,8.01,173,10.83
Y102,5,8.01,108,7.58
Y119,1,8.01,102,7.76
Y119,2,8.01,103,9.8
Y119,3,8.01,196,11.77
Y119,4,8.01,81,6.4
Y119,5,8.01,135,10.39
Y2,1,8.01,98,6.39
Y2,2,8.01,85,7.48
Y2,3,8.01,67,5.9
Y2,4,8.01,95,7.42
Y2,5,8.01,150,8.47
Y194,1,8.01,53,6.13
Y194,2,8.01,120,7.48
Y194,3,8.01,142,8.65
Y194,4,8.01,123,10.07
Y194,5,8.01,117,8.94
Y46,1,8.01,178,11.23
Y46,2,8.01,160,10.92
Y46,3,8.01,139,7.56
Y46,4,8.01,136,8.05
Y46,5,8.01,99,6.72
Y30,1,8.01,152,9.98
Y30,2,8.01,99,5.94
Y30,3,8.01,169,9.14
Y30,4,8.01,140,9.23
Y30,5,8.01,201,11.83
Y52,1,8.01,119,10.41
Y52,2,8.01,140,9.21
Y52,3,8.01,39,4.8
Y52,4,8.01,87,5.74
Y52,5,8.01,92,10.24
Y188,1,8.01,114,6.73
Y188,2,8.01,131,8.14
Y188,3,8.01,107,8
Y188,4,8.01,166,10.62
Y188,5,8.01,79,7.46
Y217,1,8.01,187,10.69
Y217,2,8.01,194,10.35
Y217,3,8.01,200,10.88
Y217,4,8.01,167,9.76
Y217,5,8.01,125,8.65
Y177,1,8.01,126,7.75
Y177,2,8.01,115,6.6
Y177,3,8.01,139,9.37
Y177,4,8.01,40,4.59
Y177,5,8.01,104,6.12
Y96,1,8.01,135,9.71
Y96,2,8.01,33,4.85
Y96,3,8.01,49,5.21
Y96,4,8.01,65,5.8
Y96,5,8.01,142,8.8
Y68,1,8.01,119,7.6
Y68,2,8.01,175,10.82
Y68,3,8.01,165,10.86
Y68,4,8.01,123,8.46
Y68,5,8.01,162,9.29
Y189,1,8.01,118,8.69
Y189,2,8.01,45,4.83
Y189,3,8.01,115,7.94
Y189,4,8.01,83,6.12
Y189,5,8.01,51,6.89
Y84,1,8.01,165,9.53
Y84,2,8.01,153,9.44
Y84,3,8.01,90,7.02
Y84,4,8.01,170,9.89
Y84,5,8.01,169,11.84
Y38,1,8.01,143,10.97
Y38,2,8.01,45,5.11
Y38,3,8.01,98,6.38
Y38,4,8.01,43,4.65
Y38,5,8.01,34,4.02
Y60,1,8.01,105,7.82
Y60,2,8.01,119,11.66
Y60,3,8.01,124,10.56
Y60,4,8.01,53,7.68
Y60,5,8.01,132,9.42
Y152,1,8.01,95,8.67
Y152,2,8.01,49,6.18
Y152,3,8.01,42,6.56
Y152,4,8.01,141,8.41
Y152,5,8.01,47,5.6
Y150,1,8.01,37,5.39
Y150,2,8.01,26,4.49
Y150,3,8.01,35,5.38
Y150,4,8.01,43,5.16
Y150,5,8.01,37,5.26
Y23,1,8.01,172,10
Y23,2,8.01,76,6.42
Y23,3,8.01,34,4.7
Y23,4,8.01,107,7.25
Y23,5,8.01,159,9.69
Y206,1,8.01,86,6.08
Y206,2,8.01,65,6.02
Y206,3,8.01,51,6.19
Y206,4,8.01,39,4.31
Y206,5,8.01,185,10.23
Y19,1,8.01,142,10.12
Y19,2,8.01,125,7.33
Y19,3,8.01,149,8.42
Y19,4,8.01,181,10.71
Y19,5,8.01,253,13.92
Y148,1,8.01,119,9.97
Y148,2,8.01,154,8.65
Y148,3,8.01,170,10.23
Y148,4,8.01,132,9.92
Y148,5,8.01,135,8.73
Y47,1,8.01,172,19.24
Y47,2,8.01,64,6.81
Y47,3,8.01,69,6.35
Y47,4,8.01,117,9.51
Y47,5,8.01,85,6.92
Y58,1,8.01,67,7.82
Y58,2,8.01,86,7.73
Y58,3,8.01,65,6.91
Y58,4,8.01,84,7.33
Y58,5,8.01,69,5.92
Y196,1,8.01,44,5.9
Y196,2,8.01,118,8.54
Y196,3,8.01,51,6.42
Y196,4,8.01,123,10.1
Y196,5,8.01,38,4.72
Y184,1,8.01,101,6.51
Y184,2,8.01,111,7.13
Y184,3,8.01,,
Y184,4,8.01,74,5.72
Y184,5,8.01,112,7.43
Y198,1,8.01,112,7.12
Y198,2,8.01,82,10.13
Y198,3,8.01,107,7.45
Y198,4,8.01,37,4.19
Y198,5,8.01,124,9.12
L191,1,8.01,62,5.61
L191,2,8.01,29,4.92
L191,3,8.01,106,7.61
L191,4,8.01,89,10.16
L191,5,8.01,97,7.84
L40,1,8.01,108,8.62
L40,2,8.01,139,10.91
L40,3,8.01,23,3.52
L40,4,8.01,35,5.34
L40,5,8.01,82,6.13
L81,1,8.01,125,6.34
L81,2,8.01,80,5.54
L81,3,8.01,105,7.41
L81,4,8.01,52,5.82
L81,5,8.01,88,7.41
L188,1,8.01,60,5.13
L188,2,8.01,93,6.45
L188,3,8.01,102,7.39
L188,4,8.01,52,3.92
L188,5,8.01,82,7.14
L211,1,8.01,115,5.61
L211,2,8.01,93,5.52
L211,3,8.01,50,3.92
L211,4,8.01,61,4.53
L211,5,8.01,127,7.94
L104,1,8.01,158,3.9
L104,2,8.01,148,6.34
L104,3,8.01,137,6.43
L104,4,8.01,158,6.91
L104,5,8.01,61,5.13
L207,1,8.01,157,7.81
L207,2,8.01,76,3.69
L207,3,8.01,130,5.84
L207,4,8.01,77,4.67
L207,5,8.01,39,3.19
L107,1,8.01,67,3.58
L107,2,8.01,58,3.31
L107,3,8.01,80,5.24
L107,4,8.01,196,11.12
L107,5,8.01,140,7.34
L204,1,8.01,116,6.59
L204,2,8.01,70,3.82
L204,3,8.01,137,5.93
L204,4,8.01,75,5.12
L204,5,8.01,85,6.13
Y137,1,8.01,182,11.82
Y137,2,8.01,115,6.42
Y137,3,8.01,195,8.69
Y137,4,8.01,132,6.92
Y137,5,8.01,104,5.14
Y159,1,8.01,93,7.48
Y159,2,8.01,181,9.29
Y159,3,8.01,126,7.24
Y159,4,8.01,83,4.92
Y159,5,8.01,93,6.49
Y91,1,8.01,126,5.92
Y91,2,8.01,123,8.12
Y91,3,8.01,75,9.51
Y91,4,8.01,154,8.91
Y91,5,8.01,77,6.56
Y76,1,8.01,135,6.95
Y76,2,8.01,126,7.1
Y76,3,8.01,185,8.58
Y76,4,8.01,177,8.62
Y76,5,8.01,154,10.35
Y47,1,8.01,165,7.91
Y47,2,8.01,104,6.61
Y47,3,8.01,145,6.72
Y47,4,8.01,188,8.91
Y47,5,8.01,184,7.99
Y187,1,8.01,98,5.62
Y187,2,8.01,49,4.25
Y187,3,8.01,46,5.13
Y187,4,8.01,150,6.72
Y187,5,8.01,129,6.87
Y207,1,8.01,156,8.9
Y207,2,8.01,157,7.41
Y207,3,8.01,113,7.34
Y207,4,8.01,97,7.78
Y207,5,8.01,99,4.55
Y43,1,8.01,119,6.91
Y43,2,8.01,106,7.41
Y43,3,8.01,119,7.15
Y43,4,8.01,69,5.19
Y43,5,8.01,87,5.61
L194,1,8.01,47,3.92
L194,2,8.01,48,3.53
L194,3,8.01,46,5.26
L194,4,8.01,49,4.95
L194,5,8.01,38,4.52
L31,1,8.01,96,6.14
L31,2,8.01,94,7.95
L31,3,8.01,108,6.63
L31,4,8.01,84,5.95
L31,5,8.01,69,4.82
L199,1,8.01,94,5.79
L199,2,8.01,115,7.51
L199,3,8.01,113,10.45
L199,4,8.01,107,7.23
L199,5,8.01,114,7.91
L60,1,8.01,143,6.52
L60,2,8.01,182,9.41
L60,3,8.01,186,6.87
L60,4,8.01,130,8.53
L60,5,8.01,105,5.91
Y7,1,8.01,113,7.55
Y7,2,8.01,135,7.93
Y7,3,8.01,85,5.45
Y7,4,8.01,178,8.51
Y7,5,8.01,196,9.92
Y213,1,8.01,31,4.12
Y213,2,8.01,123,7.93
Y213,3,8.01,36,4.52
Y213,4,8.01,159,7.41
Y213,5,8.01,94,8.12
Y118,1,8.01,48,5.34
Y118,2,8.01,74,6.92
Y118,3,8.01,142,7.99
Y118,4,8.01,58,6.52
Y118,5,8.01,120,7.98
Y6,1,8.01,48,5.63
Y6,2,8.01,168,8.72
Y6,3,8.01,54,4.85
Y6,4,8.01,51,5.55
Y6,5,8.01,41,5.91
Y40,1,8.01,148,6.12
Y40,2,8.01,155,7.63
Y40,3,8.01,127,5.85
Y40,4,8.01,181,6.12
Y40,5,8.01,127,7.15
Y108,1,8.01,49,5.62
Y108,2,8.01,43,4.35
Y108,3,8.01,42,3.91
Y108,4,8.01,106,5.92
Y108,5,8.01,119,6.31
Y27,1,8.01,125,7.21
Y27,2,8.01,128,7.95
Y27,3,8.01,167,7.81
Y27,4,8.01,128,6.95
Y27,5,8.01,128,6.54
Y12,1,8.01,98,5.12
Y12,2,8.01,125,7.41
Y12,3,8.01,106,7.56
Y12,4,8.01,121,5.95
Y12,5,8.01,90,4.51
Y149,1,8.01,104,6.89
Y149,2,8.01,133,8.92
Y149,3,8.01,91,6.24
Y149,4,8.01,153,8.51
Y149,5,8.01,190,10.22
Y85,1,8.01,75,4.35
Y85,2,8.01,57,4.87
Y85,3,8.01,106,7.91
Y85,4,8.01,166,8.11
Y85,5,8.01,165,8.92
Y28,1,8.01,158,10.61
Y28,2,8.01,181,9.99
Y28,3,8.01,119,8.21
Y28,4,8.01,125,6.61
Y28,5,8.01,150,9.91
Y110,1,8.01,114,8.49
Y110,2,8.01,114,6.81
Y110,3,8.01,113,5.92
Y110,4,8.01,97,6.54
Y110,5,8.01,185,11.83
Y170,1,8.01,149,10.56
Y170,2,8.01,198,12.99
Y170,3,8.01,147,8.51
Y170,4,8.01,102,6.75
Y170,5,8.01,184,9.81
Y123,1,8.01,182,9.42
Y123,2,8.01,188,9.56
Y123,3,8.01,193,10.13
Y123,4,8.01,137,7.81
Y123,5,8.01,117,8.34
Y153,1,8.01,89,5.69
Y153,2,8.01,195,7.91
Y153,3,8.01,186,10.17
Y153,4,8.01,136,7.56
Y153,5,8.01,141,7.59
Y122,1,8.01,134,8.12
Y122,2,8.01,123,7.51
Y122,3,8.01,178,10.51
Y122,4,8.01,145,8.22
Y122,5,8.01,141,6.61
Y11,1,8.01,178,7.92
Y11,2,8.01,223,9.51
Y11,3,8.01,161,10.24
Y11,4,8.01,110,6.81
Y11,5,8.01,,
Y211,1,8.01,115,8.12
Y211,2,8.01,196,9.51
Y211,3,8.01,187,11.22
Y211,4,8.01,152,6.81
Y211,5,8.01,166,9.52
Y208,1,8.01,104,4.61
Y208,2,8.01,126,7.18
Y208,3,8.01,85,9.91
Y208,4,8.01,107,5.15
Y208,5,8.01,73,4.14
Y107,1,8.01,127,8.92
Y107,2,8.01,158,6.81
Y107,3,8.01,155,10.51
Y107,4,8.01,126,7.81
Y107,5,8.01,138,8.19
Y58,1,8.01,,
Y58,2,8.01,174,9.52
Y58,3,8.01,166,6.14
Y58,4,8.01,152,6.92
Y58,5,8.01,135,5.71
Y205,1,8.01,123,6.83
Y205,2,8.01,123,5.51
Y205,3,8.01,153,7.32
Y205,4,8.01,161,7.63
Y205,5,8.01,,
Y70,1,8.01,,
Y70,2,8.01,111,11.95
Y70,3,8.01,49,7.15
Y70,4,8.01,112,7.82
Y70,5,8.01,115,5.34
Y63,1,8.01,57,7.91
Y63,2,8.01,163,10.51
Y63,3,8.01,72,10.95
Y63,4,8.01,169,6.81
Y63,5,8.01,196,12.01
Y67,1,8.01,,
Y67,2,8.01,,
Y67,3,8.01,,
Y67,4,8.01,,
Y67,5,8.01,,
Y190,1,8.01,164,7.91
Y190,2,8.01,155,8.22
Y190,3,8.01,196,12.01
Y190,4,8.01,,
Y190,5,8.01,172,9.81
Y136,1,8.01,,
